TIME,WL1,WL2,WL3,W,VARL1,VARL2,VARL3
124.611,437.79,1388.97,276.28,2103.04,-215.03,-457.47,-205.32
124.648,437.79,1388.97,276.28,2103.04,-215.03,-457.47,-205.32
124.695,440.31,1378.53,275.15,2093.99,-208.00,-449.84,-205.16
124.780,446.76,1386.74,275.25,2108.75,-215.81,-458.20,-204.16
124.812,446.76,1386.74,275.25,2108.75,-215.81,-458.20,-204.16
124.848,446.76,1386.74,275.25,2108.75,-215.81,-458.20,-204.16
124.895,477.47,1402.73,292.65,2172.85,-227.04,-459.33,-201.99
124.933,477.47,1402.73,292.65,2172.85,-227.04,-459.33,-201.99
124.980,457.19,1387.59,278.19,2122.97,-230.27,-461.53,-202.91
125.011,457.19,1387.59,278.19,2122.97,-230.27,-461.53,-202.91
125.048,432.04,1386.94,279.95,2098.94,-208.56,-457.44,-204.77
125.095,432.04,1386.94,279.95,2098.94,-208.56,-457.44,-204.77
125.133,451.15,1394.20,274.60,2119.94,-214.92,-453.34,-204.28
125.180,451.15,1394.20,274.60,2119.94,-214.92,-453.34,-204.28
125.211,426.70,1370.42,275.33,2072.44,-204.04,-449.69,-204.00
125.248,426.70,1370.42,275.33,2072.44,-204.04,-449.69,-204.00
125.311,430.92,1397.33,272.03,2100.27,-210.11,-460.37,-203.61
125.364,405.66,1391.55,272.02,2069.23,-189.09,-454.44,-206.64
125.395,405.66,1391.55,272.02,2069.23,-189.09,-454.44,-206.64
125.433,405.66,1391.55,272.02,2069.23,-189.09,-454.44,-206.64
125.480,418.72,1406.05,271.32,2096.08,-202.58,-464.88,-205.00
125.511,418.72,1406.05,271.32,2096.08,-202.58,-464.88,-205.00
125.548,402.08,1386.08,271.03,2059.19,-183.65,-454.91,-206.22
125.595,402.08,1386.08,271.03,2059.19,-183.65,-454.91,-206.22
125.633,411.65,1369.85,274.02,2055.52,-201.35,-452.03,-204.71
125.680,411.65,1369.85,274.02,2055.52,-201.35,-452.03,-204.71
125.711,410.10,1387.94,272.66,2070.70,-199.50,-456.03,-204.70
125.748,410.10,1387.94,272.66,2070.70,-199.50,-456.03,-204.70
125.780,420.72,1399.20,270.77,2090.69,-197.62,-463.02,-204.76
125.811,420.72,1399.20,270.77,2090.69,-197.62,-463.02,-204.76
125.864,400.73,1397.46,271.28,2069.48,-186.97,-450.85,-205.75
125.895,400.73,1397.46,271.28,2069.48,-186.97,-450.85,-205.75
125.948,415.69,1344.13,275.73,2035.55,-192.85,-434.50,-205.02
125.979,415.69,1344.13,275.73,2035.55,-192.85,-434.50,-205.02
126.011,415.69,1344.13,275.73,2035.55,-192.85,-434.50,-205.02
126.064,458.42,1352.33,277.58,2088.32,-204.47,-444.37,-203.11
126.111,451.43,1339.41,328.72,2119.57,-211.05,-440.55,-204.87
126.149,451.43,1339.41,328.72,2119.57,-211.05,-440.55,-204.87
126.196,409.58,1350.65,308.70,2068.93,-192.34,-441.64,-208.53
126.233,409.58,1350.65,308.70,2068.93,-192.34,-441.64,-208.53
126.280,400.70,1349.07,286.50,2036.27,-190.93,-441.72,-207.30
126.333,400.70,1349.07,286.50,2036.27,-190.93,-441.72,-207.30
126.395,480.00,1375.95,280.01,2135.96,-225.72,-447.55,-201.93
126.433,480.00,1375.95,280.01,2135.96,-225.72,-447.55,-201.93
126.480,455.86,1346.08,284.14,2086.07,-215.69,-440.57,-203.68
126.511,455.86,1346.08,284.14,2086.07,-215.69,-440.57,-203.68
126.548,478.58,1400.63,307.12,2186.34,-231.99,-458.59,-206.78
126.595,478.58,1400.63,307.12,2186.34,-231.99,-458.59,-206.78
126.632,436.71,1373.90,281.61,2092.22,-211.97,-449.37,-207.00
126.664,436.71,1373.90,281.61,2092.22,-211.97,-449.37,-207.00
126.710,460.65,1381.32,278.18,2120.15,-218.65,-456.39,-205.38
126.748,460.65,1381.32,278.18,2120.15,-218.65,-456.39,-205.38
126.780,427.82,1374.42,278.13,2080.37,-200.70,-451.49,-206.71
126.817,427.82,1374.42,278.13,2080.37,-200.70,-451.49,-206.71
126.864,428.57,1380.91,298.73,2108.21,-209.04,-449.11,-206.03
126.911,428.57,1380.91,298.73,2108.21,-209.04,-449.11,-206.03
126.949,428.56,1331.77,282.93,2043.26,-201.51,-438.33,-205.08
126.980,428.56,1331.77,282.93,2043.26,-201.51,-438.33,-205.08
127.013,428.56,1331.77,282.93,2043.26,-201.51,-438.33,-205.08
127.064,468.76,1377.76,283.87,2130.39,-224.35,-458.54,-203.67
127.111,468.76,1377.76,283.87,2130.39,-224.35,-458.54,-203.67
127.164,446.73,1371.13,280.33,2098.19,-210.91,-449.20,-205.28
127.211,444.77,1365.62,282.07,2092.46,-209.56,-444.25,-204.02
127.264,444.77,1365.62,282.07,2092.46,-209.56,-444.25,-204.02
127.311,443.13,1414.26,275.22,2132.60,-216.06,-471.26,-204.74
127.349,443.13,1414.26,275.22,2132.60,-216.06,-471.26,-204.74
127.380,460.19,1376.16,279.14,2115.49,-225.57,-452.52,-202.23
127.412,460.19,1376.16,279.14,2115.49,-225.57,-452.52,-202.23
127.450,396.59,1380.63,279.83,2057.04,-185.82,-450.48,-210.42
127.481,396.59,1380.63,279.83,2057.04,-185.82,-450.48,-210.42
127.515,396.59,1380.63,279.83,2057.04,-185.82,-450.48,-210.42
127.550,431.22,1357.81,287.36,2076.39,-209.71,-444.91,-209.01
127.581,431.22,1357.81,287.36,2076.39,-209.71,-444.91,-209.01
127.635,445.79,1375.06,284.44,2105.28,-214.58,-453.51,-208.44
127.666,445.79,1375.06,284.44,2105.28,-214.58,-453.51,-208.44
127.713,436.13,1372.42,283.94,2092.49,-207.65,-449.02,-208.86
127.750,436.13,1372.42,283.94,2092.49,-207.65,-449.02,-208.86
127.781,460.45,1391.65,283.04,2135.13,-227.35,-459.31,-206.91
127.817,460.45,1391.65,283.04,2135.13,-227.35,-459.31,-206.91
127.866,424.03,1384.46,282.22,2090.71,-206.79,-449.79,-208.14
127.913,424.03,1384.46,282.22,2090.71,-206.79,-449.79,-208.14
127.951,453.64,1379.31,282.45,2115.41,-207.24,-456.33,-208.72
127.982,453.64,1379.31,282.45,2115.41,-207.24,-456.33,-208.72
128.019,422.61,1393.92,280.41,2096.95,-195.28,-458.84,-212.16
128.067,422.61,1393.92,280.41,2096.95,-195.28,-458.84,-212.16
128.114,432.62,1368.35,285.35,2086.32,-201.16,-450.02,-209.20
128.151,432.62,1368.35,285.35,2086.32,-201.16,-450.02,-209.20
128.198,449.00,1381.19,283.61,2113.80,-213.22,-453.70,-207.74
128.235,449.00,1381.19,283.61,2113.80,-213.22,-453.70,-207.74
128.282,397.31,1351.47,281.62,2030.40,-187.10,-437.54,-209.30
128.313,397.31,1351.47,281.62,2030.40,-187.10,-437.54,-209.30
128.351,397.31,1351.47,281.62,2030.40,-187.10,-437.54,-209.30
128.382,462.85,1348.10,287.31,2098.27,-213.88,-442.61,-206.19
128.413,462.85,1348.10,287.31,2098.27,-213.88,-442.61,-206.19
128.466,450.48,1361.43,287.78,2099.69,-209.57,-450.03,-208.61
128.513,450.48,1361.43,287.78,2099.69,-209.57,-450.03,-208.61
128.551,435.53,1391.56,286.92,2114.01,-205.04,-461.32,-210.47
128.597,435.53,1391.56,286.92,2114.01,-205.04,-461.32,-210.47
128.635,475.77,1373.99,290.23,2139.99,-227.57,-456.08,-208.62
128.666,475.77,1373.99,290.23,2139.99,-227.57,-456.08,-208.62
128.713,409.89,1381.51,281.08,2072.48,-189.99,-457.43,-211.71
128.750,409.89,1381.51,281.08,2072.48,-189.99,-457.43,-211.71
128.782,463.90,1401.96,281.85,2147.71,-223.36,-464.76,-207.04
128.813,463.90,1401.96,281.85,2147.71,-223.36,-464.76,-207.04
128.866,434.87,1380.90,282.57,2098.34,-202.16,-450.55,-208.05
128.897,434.87,1380.90,282.57,2098.34,-202.16,-450.55,-208.05
128.934,447.55,1382.38,280.77,2110.70,-218.87,-455.14,-208.59
128.966,447.55,1382.38,280.77,2110.70,-218.87,-455.14,-208.59
129.012,447.55,1382.38,280.77,2110.70,-218.87,-455.14,-208.59
129.066,460.53,1358.27,288.21,2107.01,-213.29,-447.08,-207.77
129.113,481.14,1399.30,284.00,2164.43,-229.04,-464.69,-206.81
129.151,481.14,1399.30,284.00,2164.43,-229.04,-464.69,-206.81
129.198,464.55,1407.10,286.45,2158.10,-223.44,-457.29,-207.19
129.235,464.55,1407.10,286.45,2158.10,-223.44,-457.29,-207.19
129.282,476.70,1406.02,288.26,2170.97,-228.64,-460.93,-207.43
129.335,476.70,1406.02,288.26,2170.97,-228.64,-460.93,-207.43
129.382,402.73,1376.36,280.38,2059.47,-192.18,-449.57,-210.24
129.451,433.00,1356.23,284.19,2073.42,-196.42,-441.73,-208.42
129.497,433.00,1356.23,284.19,2073.42,-196.42,-441.73,-208.42
129.550,405.79,1370.55,294.81,2071.15,-191.30,-443.03,-211.35
129.597,405.79,1370.55,294.81,2071.15,-191.30,-443.03,-211.35
129.635,411.92,1380.90,282.75,2075.57,-189.95,-451.22,-210.83
129.682,411.92,1380.90,282.75,2075.57,-189.95,-451.22,-210.83
129.713,396.36,1391.19,276.24,2063.79,-185.60,-454.62,-211.26
129.766,396.36,1391.19,276.24,2063.79,-185.60,-454.62,-211.26
129.797,394.37,1352.65,280.15,2027.16,-183.50,-435.91,-209.65
129.835,394.37,1352.65,280.15,2027.16,-183.50,-435.91,-209.65
129.881,410.58,1415.98,278.11,2104.68,-195.05,-463.47,-210.11
129.913,410.58,1415.98,278.11,2104.68,-195.05,-463.47,-210.11
129.966,422.81,1393.38,279.05,2095.25,-196.98,-460.47,-210.09
129.997,422.81,1393.38,279.05,2095.25,-196.98,-460.47,-210.09
130.066,418.29,1381.80,280.05,2080.14,-179.63,-451.60,-210.09
130.113,426.88,1402.47,276.51,2105.86,-194.79,-457.95,-208.88
130.151,426.88,1402.47,276.51,2105.86,-194.79,-457.95,-208.88
130.198,468.97,1395.21,281.29,2145.48,-219.81,-458.80,-205.21
130.235,468.97,1395.21,281.29,2145.48,-219.81,-458.80,-205.21
130.282,438.07,1407.19,277.41,2122.66,-200.18,-468.42,-208.81
130.313,438.07,1407.19,277.41,2122.66,-200.18,-468.42,-208.81
130.351,438.07,1407.19,277.41,2122.66,-200.18,-468.42,-208.81
130.398,465.24,1384.70,282.38,2132.32,-223.21,-456.98,-207.34
130.435,465.24,1384.70,282.38,2132.32,-223.21,-456.98,-207.34
130.467,424.03,1328.09,283.82,2035.94,-188.79,-433.17,-209.84
130.514,424.03,1328.09,283.82,2035.94,-188.79,-433.17,-209.84
130.551,448.92,1372.52,286.74,2108.18,-207.29,-450.32,-209.27
130.583,448.92,1372.52,286.74,2108.18,-207.29,-450.32,-209.27
130.619,446.94,1399.17,281.17,2127.28,-207.78,-463.61,-210.06
130.651,446.94,1399.17,281.17,2127.28,-207.78,-463.61,-210.06
130.698,443.82,1377.60,295.94,2117.36,-208.43,-458.64,-209.58
130.736,443.82,1377.60,295.94,2117.36,-208.43,-458.64,-209.58
130.783,433.79,1392.08,280.14,2106.01,-202.88,-462.01,-208.49
130.815,433.79,1392.08,280.14,2106.01,-202.88,-462.01,-208.49
130.852,433.79,1392.08,280.14,2106.01,-202.88,-462.01,-208.49
130.899,432.68,1396.96,280.54,2110.18,-208.99,-461.58,-207.41
130.967,463.74,1376.03,292.10,2131.88,-220.92,-451.61,-205.04
130.998,463.74,1376.03,292.10,2131.88,-220.92,-451.61,-205.04
131.052,462.46,1373.14,287.12,2122.71,-214.92,-453.97,-204.77
131.099,462.46,1373.14,287.12,2122.71,-214.92,-453.97,-204.77
131.136,437.06,1397.82,280.01,2114.90,-203.70,-464.48,-207.04
131.167,437.06,1397.82,280.01,2114.90,-203.70,-464.48,-207.04
131.214,447.62,1389.70,280.36,2117.68,-210.19,-455.92,-206.22
131.252,447.62,1389.70,280.36,2117.68,-210.19,-455.92,-206.22
131.299,435.90,1383.10,281.27,2100.27,-206.12,-458.00,-207.86
131.352,435.90,1383.10,281.27,2100.27,-206.12,-458.00,-207.86
131.383,439.03,1375.67,282.53,2097.23,-211.17,-451.03,-207.55
131.415,439.03,1375.67,282.53,2097.23,-211.17,-451.03,-207.55
131.452,394.03,1340.33,277.89,2012.25,-184.21,-438.81,-207.84
131.483,394.03,1340.33,277.89,2012.25,-184.21,-438.81,-207.84
131.518,436.85,1388.36,332.06,2157.27,-210.02,-456.32,-210.53
131.568,436.85,1388.36,332.06,2157.27,-210.02,-456.32,-210.53
131.636,437.24,1370.39,286.85,2094.47,-212.69,-445.01,-207.52
131.683,437.24,1370.39,286.85,2094.47,-212.69,-445.01,-207.52
131.717,465.17,1410.95,276.67,2152.79,-220.38,-465.72,-205.16
131.752,465.17,1410.95,276.67,2152.79,-220.38,-465.72,-205.16
131.799,394.36,1357.46,276.92,2028.74,-190.25,-443.18,-207.97
131.852,394.36,1357.46,276.92,2028.74,-190.25,-443.18,-207.97
131.883,457.76,1401.75,278.83,2138.34,-218.80,-454.46,-204.27
131.937,457.76,1401.75,278.83,2138.34,-218.80,-454.46,-204.27
131.968,437.38,1375.89,276.27,2089.54,-211.25,-450.78,-206.10
131.999,437.38,1375.89,276.27,2089.54,-211.25,-450.78,-206.10
132.037,438.22,1368.77,281.02,2088.01,-207.04,-447.67,-207.36
132.084,438.22,1368.77,281.02,2088.01,-207.04,-447.67,-207.36
132.137,426.37,1366.36,280.99,2073.71,-202.07,-446.82,-206.50
132.168,426.37,1366.36,280.99,2073.71,-202.07,-446.82,-206.50
132.215,421.14,1373.49,285.36,2079.99,-198.33,-452.62,-206.61
132.253,421.14,1373.49,285.36,2079.99,-198.33,-452.62,-206.61
132.299,432.54,1375.10,303.09,2110.73,-212.73,-450.82,-206.75
132.352,432.54,1375.10,303.09,2110.73,-212.73,-450.82,-206.75
132.399,454.60,1368.19,299.42,2122.20,-214.87,-448.16,-206.39
132.452,443.63,1388.91,299.30,2131.84,-216.37,-456.40,-207.75
132.499,443.63,1388.91,299.30,2131.84,-216.37,-456.40,-207.75
132.537,446.97,1361.74,307.36,2116.07,-208.63,-449.80,-207.58
132.568,446.97,1361.74,307.36,2116.07,-208.63,-449.80,-207.58
132.615,443.50,1393.45,296.65,2133.60,-214.26,-455.23,-207.33
132.652,443.50,1393.45,296.65,2133.60,-214.26,-455.23,-207.33
132.699,474.45,1425.53,288.16,2188.14,-218.55,-468.52,-206.26
132.736,474.45,1425.53,288.16,2188.14,-218.55,-468.52,-206.26
132.768,451.68,1418.17,286.20,2156.04,-219.47,-462.11,-205.56
132.799,451.68,1418.17,286.20,2156.04,-219.47,-462.11,-205.56
132.852,451.68,1418.17,286.20,2156.04,-219.47,-462.11,-205.56
132.884,459.50,1443.68,281.91,2185.09,-222.19,-463.16,-203.68
132.937,459.50,1443.68,281.91,2185.09,-222.19,-463.16,-203.68
132.968,480.89,1386.93,284.17,2152.00,-224.45,-456.11,-203.60
133.018,482.63,1397.44,286.29,2166.36,-223.43,-456.84,-204.41
133.052,482.63,1397.44,286.29,2166.36,-223.43,-456.84,-204.41
133.115,458.52,1363.95,287.11,2109.58,-212.14,-445.68,-203.97
133.168,458.52,1363.95,287.11,2109.58,-212.14,-445.68,-203.97
133.215,433.78,1403.76,278.19,2115.73,-200.57,-460.25,-207.71
133.268,433.78,1403.76,278.19,2115.73,-200.57,-460.25,-207.71
133.315,434.45,1377.02,281.89,2093.37,-209.00,-450.30,-206.81
133.352,434.45,1377.02,281.89,2093.37,-209.00,-450.30,-206.81
133.399,473.37,1366.72,287.29,2127.38,-219.47,-448.53,-204.81
133.436,465.88,1379.84,283.95,2129.66,-216.77,-454.83,-204.91
133.468,465.88,1379.84,283.95,2129.66,-216.77,-454.83,-204.91
133.514,465.88,1379.84,283.95,2129.66,-216.77,-454.83,-204.91
133.552,448.64,1377.56,285.59,2111.80,-208.80,-449.63,-205.90
133.599,448.64,1377.56,285.59,2111.80,-208.80,-449.63,-205.90
133.652,444.07,1381.24,281.23,2106.54,-203.52,-450.90,-206.74
133.699,407.24,1371.06,279.68,2057.98,-202.10,-447.85,-207.54
133.752,407.24,1371.06,279.68,2057.98,-202.10,-447.85,-207.54
133.783,432.72,1376.48,281.14,2090.34,-208.89,-448.49,-207.58
133.819,432.72,1376.48,281.14,2090.34,-208.89,-448.49,-207.58
133.852,431.72,1392.90,279.80,2104.42,-195.03,-454.54,-207.13
133.898,431.72,1392.90,279.80,2104.42,-195.03,-454.54,-207.13
133.936,431.72,1392.90,279.80,2104.42,-195.03,-454.54,-207.13
133.983,446.38,1378.37,287.01,2111.76,-211.41,-454.07,-206.55
134.036,464.66,1413.90,281.35,2159.90,-212.08,-470.06,-205.97
134.067,464.66,1413.90,281.35,2159.90,-212.08,-470.06,-205.97
134.114,412.71,1343.88,280.17,2036.76,-184.60,-441.77,-206.57
134.152,412.71,1343.88,280.17,2036.76,-184.60,-441.77,-206.57
134.199,467.27,1413.07,280.63,2160.97,-221.79,-467.66,-205.11
134.236,467.27,1413.07,280.63,2160.97,-221.79,-467.66,-205.11
134.283,399.25,1354.34,280.99,2034.59,-191.89,-440.07,-206.95
134.314,399.25,1354.34,280.99,2034.59,-191.89,-440.07,-206.95
134.352,399.25,1354.34,280.99,2034.59,-191.89,-440.07,-206.95
134.398,482.17,1397.69,284.59,2164.45,-224.94,-459.50,-203.67
134.436,482.17,1397.69,284.59,2164.45,-224.94,-459.50,-203.67
134.468,396.16,1389.62,275.45,2061.24,-187.49,-454.37,-208.41
134.514,396.16,1389.62,275.45,2061.24,-187.49,-454.37,-208.41
134.552,395.45,1358.65,289.00,2043.10,-186.29,-444.04,-209.39
134.583,395.45,1358.65,289.00,2043.10,-186.29,-444.04,-209.39
134.636,441.07,1403.67,280.33,2125.07,-207.38,-461.51,-206.52
134.667,441.07,1403.67,280.33,2125.07,-207.38,-461.51,-206.52
134.714,451.17,1388.68,280.33,2120.18,-203.46,-455.80,-206.18
134.752,451.17,1388.68,280.33,2120.18,-203.46,-455.80,-206.18
134.818,404.03,1391.13,277.38,2072.54,-181.41,-450.65,-210.72
134.852,446.80,1390.77,282.61,2120.18,-220.38,-456.84,-206.93
134.899,446.80,1390.77,282.61,2120.18,-220.38,-456.84,-206.93
134.937,429.79,1360.84,280.15,2070.78,-205.29,-447.71,-206.79
134.984,429.79,1360.84,280.15,2070.78,-205.29,-447.71,-206.79
135.018,398.44,1361.68,280.96,2041.09,-186.34,-444.08,-209.04
135.068,398.44,1361.68,280.96,2041.09,-186.34,-444.08,-209.04
135.115,406.24,1382.42,277.28,2065.94,-181.54,-457.04,-210.41
135.152,406.24,1382.42,277.28,2065.94,-181.54,-457.04,-210.41
135.199,455.83,1347.45,285.05,2088.33,-204.61,-440.70,-206.47
135.237,455.83,1347.45,285.05,2088.33,-204.61,-440.70,-206.47
135.268,442.90,1390.30,278.54,2111.74,-209.78,-459.63,-207.38
135.337,442.90,1390.30,278.54,2111.74,-209.78,-459.63,-207.38
135.368,400.86,1383.42,278.54,2062.81,-186.72,-456.98,-209.21
135.415,400.86,1383.42,278.54,2062.81,-186.72,-456.98,-209.21
135.452,456.36,1385.47,283.49,2125.31,-218.30,-456.93,-205.54
135.484,456.36,1385.47,283.49,2125.31,-218.30,-456.93,-205.54
135.518,440.01,1389.05,296.09,2125.15,-208.67,-452.81,-207.12
135.568,440.01,1389.05,296.09,2125.15,-208.67,-452.81,-207.12
135.615,457.40,1375.73,286.61,2119.75,-214.83,-451.25,-206.39
135.653,457.40,1375.73,286.61,2119.75,-214.83,-451.25,-206.39
135.699,447.59,1377.47,280.35,2105.41,-212.54,-463.28,-206.76
135.737,447.59,1377.47,280.35,2105.41,-212.54,-463.28,-206.76
135.768,416.83,1399.02,272.13,2087.98,-196.06,-464.87,-208.63
135.815,416.83,1399.02,272.13,2087.98,-196.06,-464.87,-208.63
135.852,416.83,1399.02,272.13,2087.98,-196.06,-464.87,-208.63
135.884,458.02,1384.90,280.34,2123.26,-221.00,-451.03,-205.59
135.915,458.02,1384.90,280.34,2123.26,-221.00,-451.03,-205.59
135.968,454.54,1384.03,277.68,2116.25,-214.77,-454.18,-205.55
135.999,454.54,1384.03,277.68,2116.25,-214.77,-454.18,-205.55
136.052,400.54,1371.58,277.81,2049.94,-193.13,-443.35,-208.25
136.099,400.54,1371.58,277.81,2049.94,-193.13,-443.35,-208.25
136.136,454.09,1382.72,280.06,2116.88,-216.50,-452.58,-203.95
136.168,454.09,1382.72,280.06,2116.88,-216.50,-452.58,-203.95
136.215,479.66,1399.05,280.54,2159.25,-223.77,-466.85,-203.13
136.252,479.66,1399.05,280.54,2159.25,-223.77,-466.85,-203.13
136.299,421.97,1403.23,272.07,2097.28,-193.07,-465.82,-208.10
136.337,421.97,1403.23,272.07,2097.28,-193.07,-465.82,-208.10
136.399,480.72,1410.09,276.73,2167.53,-227.16,-462.00,-203.97
136.437,457.56,1381.97,277.63,2117.17,-208.55,-455.94,-206.14
136.484,457.56,1381.97,277.63,2117.17,-208.55,-455.94,-206.14
136.518,463.88,1369.52,282.53,2115.94,-206.63,-450.83,-205.35
136.568,463.88,1369.52,282.53,2115.94,-206.63,-450.83,-205.35
136.615,461.98,1368.56,280.56,2111.10,-211.25,-448.86,-206.47
136.652,461.98,1368.56,280.56,2111.10,-211.25,-448.86,-206.47
136.699,431.86,1371.48,275.35,2078.69,-201.42,-454.63,-206.57
136.736,431.86,1371.48,275.35,2078.69,-201.42,-454.63,-206.57
136.783,460.95,1412.09,275.19,2148.24,-211.70,-466.97,-206.24
136.814,460.95,1412.09,275.19,2148.24,-211.70,-466.97,-206.24
136.852,460.95,1412.09,275.19,2148.24,-211.70,-466.97,-206.24
136.914,437.59,1376.07,277.83,2091.50,-209.70,-452.02,-205.99
136.967,438.23,1392.66,275.88,2106.77,-210.79,-462.12,-206.82
136.999,438.23,1392.66,275.88,2106.77,-210.79,-462.12,-206.82
137.052,422.70,1346.83,280.17,2049.70,-201.33,-446.50,-206.85
137.083,422.70,1346.83,280.17,2049.70,-201.33,-446.50,-206.85
137.114,431.58,1392.76,275.44,2099.77,-206.81,-460.46,-207.84
137.152,431.58,1392.76,275.44,2099.77,-206.81,-460.46,-207.84
137.198,418.73,1358.49,278.56,2055.79,-193.39,-442.77,-208.47
137.236,418.73,1358.49,278.56,2055.79,-193.39,-442.77,-208.47
137.283,460.80,1400.50,275.71,2137.01,-223.47,-466.19,-208.14
137.314,460.80,1400.50,275.71,2137.01,-223.47,-466.19,-208.14
137.352,460.80,1400.50,275.71,2137.01,-223.47,-466.19,-208.14
137.399,409.25,1380.81,277.71,2067.77,-193.27,-453.85,-210.37
137.436,445.27,1418.88,280.73,2144.88,-215.85,-468.78,-208.74
137.483,445.27,1418.88,280.73,2144.88,-215.85,-468.78,-208.74
137.536,427.55,1400.96,280.52,2109.03,-206.39,-461.54,-209.42
137.583,427.55,1400.96,280.52,2109.03,-206.39,-461.54,-209.42
137.614,451.05,1361.57,281.75,2094.37,-208.48,-448.67,-206.87
137.667,451.05,1361.57,281.75,2094.37,-208.48,-448.67,-206.87
137.698,441.93,1406.40,275.04,2123.37,-209.70,-464.68,-207.72
137.751,441.93,1406.40,275.04,2123.37,-209.70,-464.68,-207.72
137.798,428.88,1357.33,278.57,2064.78,-203.41,-446.80,-208.10
137.836,428.88,1357.33,278.57,2064.78,-203.41,-446.80,-208.10
137.867,407.81,1420.30,274.86,2102.97,-193.78,-463.65,-209.22
137.898,407.81,1420.30,274.86,2102.97,-193.78,-463.65,-209.22
137.967,437.03,1394.50,278.18,2109.72,-210.40,-454.88,-206.73
138.014,437.03,1394.50,278.18,2109.72,-210.40,-454.88,-206.73
138.051,472.34,1418.83,280.60,2171.78,-226.05,-465.06,-205.98
138.114,472.34,1418.83,280.60,2171.78,-226.05,-465.06,-205.98
138.151,418.45,1413.63,276.16,2108.24,-188.91,-460.06,-208.76
138.182,418.45,1413.63,276.16,2108.24,-188.91,-460.06,-208.76
138.214,460.26,1361.01,281.76,2103.03,-217.65,-443.33,-204.45
138.251,460.26,1361.01,281.76,2103.03,-217.65,-443.33,-204.45
138.298,456.24,1354.24,281.38,2091.86,-213.34,-440.21,-204.66
138.335,456.24,1354.24,281.38,2091.86,-213.34,-440.21,-204.66
138.382,409.80,1354.81,278.39,2043.00,-196.59,-437.02,-207.42
138.413,409.80,1354.81,278.39,2043.00,-196.59,-437.02,-207.42
138.451,409.80,1354.81,278.39,2043.00,-196.59,-437.02,-207.42
138.514,400.62,1396.03,272.98,2069.63,-183.80,-452.37,-209.80
138.551,446.58,1410.13,290.45,2147.16,-210.56,-467.02,-208.00
138.582,446.58,1410.13,290.45,2147.16,-210.56,-467.02,-208.00
138.613,446.58,1410.13,290.45,2147.16,-210.56,-467.02,-208.00
138.667,415.68,1394.95,275.49,2086.12,-197.01,-464.41,-208.47
138.714,415.53,1406.58,273.49,2095.59,-203.16,-463.29,-208.87
138.751,415.53,1406.58,273.49,2095.59,-203.16,-463.29,-208.87
138.798,462.16,1401.27,277.64,2141.07,-219.79,-463.12,-206.32
138.835,462.16,1401.27,277.64,2141.07,-219.79,-463.12,-206.32
138.882,420.81,1369.21,274.73,2064.75,-198.04,-449.20,-207.47
138.918,420.81,1369.21,274.73,2064.75,-198.04,-449.20,-207.47
138.951,451.77,1366.41,278.99,2097.17,-214.29,-449.85,-207.92
139.013,451.77,1366.41,278.99,2097.17,-214.29,-449.85,-207.92
139.051,436.44,1379.81,278.60,2094.84,-208.57,-453.35,-209.62
139.083,436.44,1379.81,278.60,2094.84,-208.57,-453.35,-209.62
139.136,431.13,1369.51,276.16,2076.80,-201.73,-447.32,-208.87
139.183,431.13,1369.51,276.16,2076.80,-201.73,-447.32,-208.87
139.214,448.89,1368.79,279.36,2097.04,-207.02,-447.64,-207.91
139.267,448.89,1368.79,279.36,2097.04,-207.02,-447.64,-207.91
139.298,454.34,1368.08,278.70,2101.12,-216.04,-452.85,-207.30
139.351,454.34,1368.08,278.70,2101.12,-216.04,-452.85,-207.30
139.382,466.17,1393.72,276.97,2136.86,-215.87,-462.98,-208.42
139.451,466.17,1393.72,276.97,2136.86,-215.87,-462.98,-208.42
139.482,424.91,1419.55,270.97,2115.43,-202.73,-468.23,-209.35
139.535,463.50,1396.73,279.23,2139.46,-218.35,-460.18,-208.30
139.614,463.50,1396.73,279.23,2139.46,-218.35,-460.18,-208.30
139.651,426.42,1380.80,274.88,2082.10,-198.06,-459.71,-209.77
139.698,426.42,1380.80,274.88,2082.10,-198.06,-459.71,-209.77
139.767,441.55,1374.16,276.04,2091.74,-207.14,-448.26,-208.97
139.798,423.68,1346.23,275.96,2045.86,-188.50,-436.02,-209.57
139.835,423.68,1346.23,275.96,2045.86,-188.50,-436.02,-209.57
139.913,492.74,1415.50,278.61,2186.86,-229.67,-460.06,-205.54
139.951,492.74,1415.50,278.61,2186.86,-229.67,-460.06,-205.54
139.982,444.05,1416.38,273.28,2133.72,-199.45,-465.85,-210.42
140.015,444.05,1416.38,273.28,2133.72,-199.45,-465.85,-210.42
140.082,434.22,1383.83,278.65,2096.70,-213.55,-454.47,-208.94
140.118,445.77,1351.94,280.08,2077.79,-203.87,-438.52,-206.98
140.167,445.77,1351.94,280.08,2077.79,-203.87,-438.52,-206.98
140.213,444.29,1387.03,276.39,2107.70,-208.49,-457.64,-209.40
140.251,444.29,1387.03,276.39,2107.70,-208.49,-457.64,-209.40
140.298,463.26,1388.01,280.67,2131.94,-225.99,-458.37,-207.13
140.351,463.26,1388.01,280.67,2131.94,-225.99,-458.37,-207.13
140.383,446.98,1379.42,276.81,2103.21,-211.45,-453.23,-207.83
140.435,446.98,1379.42,276.81,2103.21,-211.45,-453.23,-207.83
140.482,441.94,1421.80,273.27,2137.01,-210.72,-464.65,-208.58
