TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3
53499,137.439743041992,137.439743041992,137.439743041992,137.439743041992,137.439743041992,137.439743041992
53499,578.150390625,578.150390625,578.150390625,578.150390625,578.150390625,578.150390625
53499,-195.136642456055,-195.136642456055,-195.136642456055,-195.136642456055,-195.136642456055,-195.136642456055
53499,-138.135604858398,-138.135604858398,-138.135604858398,-138.135604858398,-138.135604858398,-138.135604858398
53499,-213.931945800781,-213.931945800781,-213.931945800781,-213.931945800781,-213.931945800781,-213.931945800781
53499,235.885375976563,235.885375976563,235.885375976563,235.885375976563,235.885375976563,235.885375976563
53499,136.883178710938,136.883178710938,136.883178710938,136.883178710938,136.883178710938,136.883178710938
53499,576.128723144531,576.128723144531,576.128723144531,576.128723144531,576.128723144531,576.128723144531
53499,-213.192947387695,-213.192947387695,-213.192947387695,-213.192947387695,-213.192947387695,-213.192947387695
53499,-139.642669677734,-139.642669677734,-139.642669677734,-139.642669677734,-139.642669677734,-139.642669677734
53499,-212.446166992188,-212.446166992188,-212.446166992188,-212.446166992188,-212.446166992188,-212.446166992188
53499,242.657501220703,242.657501220703,242.657501220703,242.657501220703,242.657501220703,242.657501220703
53499,139.092956542969,139.092956542969,139.092956542969,139.092956542969,139.092956542969,139.092956542969
53499,577.755249023438,577.755249023438,577.755249023438,577.755249023438,577.755249023438,577.755249023438
53499,-212.668334960938,-212.668334960938,-212.668334960938,-212.668334960938,-212.668334960938,-212.668334960938
53499,-138.597290039063,-138.597290039063,-138.597290039063,-138.597290039063,-138.597290039063,-138.597290039063
53499,-211.975601196289,-211.975601196289,-211.975601196289,-211.975601196289,-211.975601196289,-211.975601196289
53500,256.615051269531,256.615051269531,256.615051269531,256.615051269531,256.615051269531,256.615051269531
53500,138.382217407227,138.382217407227,138.382217407227,138.382217407227,138.382217407227,138.382217407227
53500,576.757995605469,576.757995605469,576.757995605469,576.757995605469,576.757995605469,576.757995605469
53500,-217.232070922852,-217.232070922852,-217.232070922852,-217.232070922852,-217.232070922852,-217.232070922852
53500,-142.147018432617,-142.147018432617,-142.147018432617,-142.147018432617,-142.147018432617,-142.147018432617
53500,-212.465957641602,-212.465957641602,-212.465957641602,-212.465957641602,-212.465957641602,-212.465957641602
53500,256.952575683594,256.952575683594,256.952575683594,256.952575683594,256.952575683594,256.952575683594
53500,138.294296264648,138.294296264648,138.294296264648,138.294296264648,138.294296264648,138.294296264648
53500,581.595947265625,581.595947265625,581.595947265625,581.595947265625,581.595947265625,581.595947265625
53500,-216.470260620117,-216.470260620117,-216.470260620117,-216.470260620117,-216.470260620117,-216.470260620117
53500,-138.818923950195,-138.818923950195,-138.818923950195,-138.818923950195,-138.818923950195,-138.818923950195
53500,-213.930480957031,-213.930480957031,-213.930480957031,-213.930480957031,-213.930480957031,-213.930480957031
53500,255.388046264648,255.388046264648,255.388046264648,255.388046264648,255.388046264648,255.388046264648
53500,134.381378173828,134.381378173828,134.381378173828,134.381378173828,134.381378173828,134.381378173828
53500,570.817321777344,570.817321777344,570.817321777344,570.817321777344,570.817321777344,570.817321777344
53500,-216.988555908203,-216.988555908203,-216.988555908203,-216.988555908203,-216.988555908203,-216.988555908203
53500,-137.99397277832,-137.99397277832,-137.99397277832,-137.99397277832,-137.99397277832,-137.99397277832
53500,-211.117263793945,-211.117263793945,-211.117263793945,-211.117263793945,-211.117263793945,-211.117263793945
53500,258.414520263672,258.414520263672,258.414520263672,258.414520263672,258.414520263672,258.414520263672
53500,133.623107910156,133.623107910156,133.623107910156,133.623107910156,133.623107910156,133.623107910156
53500,553.705627441406,553.705627441406,553.705627441406,553.705627441406,553.705627441406,553.705627441406
53500,-216.096343994141,-216.096343994141,-216.096343994141,-216.096343994141,-216.096343994141,-216.096343994141
53500,-138.387985229492,-138.387985229492,-138.387985229492,-138.387985229492,-138.387985229492,-138.387985229492
53500,-207.365310668945,-207.365310668945,-207.365310668945,-207.365310668945,-207.365310668945,-207.365310668945
53500,253.433624267578,253.433624267578,253.433624267578,253.433624267578,253.433624267578,253.433624267578
53500,137.949722290039,137.949722290039,137.949722290039,137.949722290039,137.949722290039,137.949722290039
53500,553.569641113281,553.569641113281,553.569641113281,553.569641113281,553.569641113281,553.569641113281
53500,-215.282424926758,-215.282424926758,-215.282424926758,-215.282424926758,-215.282424926758,-215.282424926758
53500,-139.973236083984,-139.973236083984,-139.973236083984,-139.973236083984,-139.973236083984,-139.973236083984
53500,-204.787841796875,-204.787841796875,-204.787841796875,-204.787841796875,-204.787841796875,-204.787841796875
53500,246.559448242188,246.559448242188,246.559448242188,246.559448242188,246.559448242188,246.559448242188
53500,139.112594604492,139.112594604492,139.112594604492,139.112594604492,139.112594604492,139.112594604492
53500,556.478210449219,556.478210449219,556.478210449219,556.478210449219,556.478210449219,556.478210449219
53500,-213.256912231445,-213.256912231445,-213.256912231445,-213.256912231445,-213.256912231445,-213.256912231445
53500,-139.616592407227,-139.616592407227,-139.616592407227,-139.616592407227,-139.616592407227,-139.616592407227
53500,-208.675964355469,-208.675964355469,-208.675964355469,-208.675964355469,-208.675964355469,-208.675964355469
53500,574.451599121094,574.451599121094,574.451599121094,574.451599121094,574.451599121094,574.451599121094
53500,-215.928787231445,-215.928787231445,-215.928787231445,-215.928787231445,-215.928787231445,-215.928787231445
53500,-140.154647827148,-140.154647827148,-140.154647827148,-140.154647827148,-140.154647827148,-140.154647827148
53500,-228.031936645508,-228.031936645508,-228.031936645508,-228.031936645508,-228.031936645508,-228.031936645508
53500,250.441879272461,250.441879272461,250.441879272461,250.441879272461,250.441879272461,250.441879272461
53500,137.385772705078,137.385772705078,137.385772705078,137.385772705078,137.385772705078,137.385772705078
53500,323.221557617188,323.221557617188,323.221557617188,323.221557617188,323.221557617188,323.221557617188
53500,136.149703979492,136.149703979492,136.149703979492,136.149703979492,136.149703979492,136.149703979492
53500,577.732971191406,577.732971191406,577.732971191406,577.732971191406,577.732971191406,577.732971191406
53500,-220.362838745117,-220.362838745117,-220.362838745117,-220.362838745117,-220.362838745117,-220.362838745117
53500,-139.74235534668,-139.74235534668,-139.74235534668,-139.74235534668,-139.74235534668,-139.74235534668
53500,-229.44416809082,-229.44416809082,-229.44416809082,-229.44416809082,-229.44416809082,-229.44416809082
53500,211.595596313477,211.595596313477,211.595596313477,211.595596313477,211.595596313477,211.595596313477
53500,138.009384155273,138.009384155273,138.009384155273,138.009384155273,138.009384155273,138.009384155273
53500,575.552734375,575.552734375,575.552734375,575.552734375,575.552734375,575.552734375
53500,-186.943069458008,-186.943069458008,-186.943069458008,-186.943069458008,-186.943069458008,-186.943069458008
53500,-139.287719726563,-139.287719726563,-139.287719726563,-139.287719726563,-139.287719726563,-139.287719726563
53500,-231.935668945313,-231.935668945313,-231.935668945313,-231.935668945313,-231.935668945313,-231.935668945313
53500,221.105422973633,221.105422973633,221.105422973633,221.105422973633,221.105422973633,221.105422973633
53500,136.004531860352,136.004531860352,136.004531860352,136.004531860352,136.004531860352,136.004531860352
53500,575.078186035156,575.078186035156,575.078186035156,575.078186035156,575.078186035156,575.078186035156
53500,-187.631729125977,-187.631729125977,-187.631729125977,-187.631729125977,-187.631729125977,-187.631729125977
53500,-137.501022338867,-137.501022338867,-137.501022338867,-137.501022338867,-137.501022338867,-137.501022338867
53500,-234.724838256836,-234.724838256836,-234.724838256836,-234.724838256836,-234.724838256836,-234.724838256836
53500,255.511322021484,255.511322021484,255.511322021484,255.511322021484,255.511322021484,255.511322021484
53500,134.934646606445,134.934646606445,134.934646606445,134.934646606445,134.934646606445,134.934646606445
53500,568.302856445313,568.302856445313,568.302856445313,568.302856445313,568.302856445313,568.302856445313
53500,-217.540557861328,-217.540557861328,-217.540557861328,-217.540557861328,-217.540557861328,-217.540557861328
53500,-138.536636352539,-138.536636352539,-138.536636352539,-138.536636352539,-138.536636352539,-138.536636352539
53500,-225.268661499023,-225.268661499023,-225.268661499023,-225.268661499023,-225.268661499023,-225.268661499023
53500,245.843231201172,245.843231201172,245.843231201172,245.843231201172,245.843231201172,245.843231201172
53500,137.443420410156,137.443420410156,137.443420410156,137.443420410156,137.443420410156,137.443420410156
53500,613.64697265625,613.64697265625,613.64697265625,613.64697265625,613.64697265625,613.64697265625
53500,-217.924850463867,-217.924850463867,-217.924850463867,-217.924850463867,-217.924850463867,-217.924850463867
53500,-139.397125244141,-139.397125244141,-139.397125244141,-139.397125244141,-139.397125244141,-139.397125244141
53500,-242.815963745117,-242.815963745117,-242.815963745117,-242.815963745117,-242.815963745117,-242.815963745117
53501,243.028274536133,243.028274536133,243.028274536133,243.028274536133,243.028274536133,243.028274536133
53501,139.66357421875,139.66357421875,139.66357421875,139.66357421875,139.66357421875,139.66357421875
53501,576.0517578125,576.0517578125,576.0517578125,576.0517578125,576.0517578125,576.0517578125
53501,-214.203079223633,-214.203079223633,-214.203079223633,-214.203079223633,-214.203079223633,-214.203079223633
53501,-142.705276489258,-142.705276489258,-142.705276489258,-142.705276489258,-142.705276489258,-142.705276489258
53501,-211.546691894531,-211.546691894531,-211.546691894531,-211.546691894531,-211.546691894531,-211.546691894531
53501,252.056167602539,252.056167602539,252.056167602539,252.056167602539,252.056167602539,252.056167602539
53501,135.567733764648,135.567733764648,135.567733764648,135.567733764648,135.567733764648,135.567733764648
53501,573.725646972656,573.725646972656,573.725646972656,573.725646972656,573.725646972656,573.725646972656
53501,-216.710739135742,-216.710739135742,-216.710739135742,-216.710739135742,-216.710739135742,-216.710739135742
53501,-138.53254699707,-138.53254699707,-138.53254699707,-138.53254699707,-138.53254699707,-138.53254699707
53501,-212.785537719727,-212.785537719727,-212.785537719727,-212.785537719727,-212.785537719727,-212.785537719727
53501,243.677520751953,243.677520751953,243.677520751953,243.677520751953,243.677520751953,243.677520751953
53501,136.155334472656,136.155334472656,136.155334472656,136.155334472656,136.155334472656,136.155334472656
53501,570.051635742188,570.051635742188,570.051635742188,570.051635742188,570.051635742188,570.051635742188
53501,-215.668762207031,-215.668762207031,-215.668762207031,-215.668762207031,-215.668762207031,-215.668762207031
53501,-139.248947143555,-139.248947143555,-139.248947143555,-139.248947143555,-139.248947143555,-139.248947143555
53501,-211.006362915039,-211.006362915039,-211.006362915039,-211.006362915039,-211.006362915039,-211.006362915039
53501,241.889770507813,241.889770507813,241.889770507813,241.889770507813,241.889770507813,241.889770507813
53501,140.471130371094,140.471130371094,140.471130371094,140.471130371094,140.471130371094,140.471130371094
53501,578.691101074219,578.691101074219,578.691101074219,578.691101074219,578.691101074219,578.691101074219
53501,-214.713134765625,-214.713134765625,-214.713134765625,-214.713134765625,-214.713134765625,-214.713134765625
53501,-150.248153686523,-150.248153686523,-150.248153686523,-150.248153686523,-150.248153686523,-150.248153686523
53501,-210.950012207031,-210.950012207031,-210.950012207031,-210.950012207031,-210.950012207031,-210.950012207031
53501,247.780776977539,247.780776977539,247.780776977539,247.780776977539,247.780776977539,247.780776977539
53501,138.100357055664,138.100357055664,138.100357055664,138.100357055664,138.100357055664,138.100357055664
53501,579.469604492188,579.469604492188,579.469604492188,579.469604492188,579.469604492188,579.469604492188
53501,-213.630645751953,-213.630645751953,-213.630645751953,-213.630645751953,-213.630645751953,-213.630645751953
53501,-139.450332641602,-139.450332641602,-139.450332641602,-139.450332641602,-139.450332641602,-139.450332641602
53501,-216.680709838867,-216.680709838867,-216.680709838867,-216.680709838867,-216.680709838867,-216.680709838867
53501,254.397491455078,254.397491455078,254.397491455078,254.397491455078,254.397491455078,254.397491455078
53501,138.696395874023,138.696395874023,138.696395874023,138.696395874023,138.696395874023,138.696395874023
53501,579.005737304688,579.005737304688,579.005737304688,579.005737304688,579.005737304688,579.005737304688
53501,-219.324035644531,-219.324035644531,-219.324035644531,-219.324035644531,-219.324035644531,-219.324035644531
53501,-139.595504760742,-139.595504760742,-139.595504760742,-139.595504760742,-139.595504760742,-139.595504760742
53501,-215.744857788086,-215.744857788086,-215.744857788086,-215.744857788086,-215.744857788086,-215.744857788086
53501,247.793548583984,247.793548583984,247.793548583984,247.793548583984,247.793548583984,247.793548583984
53501,138.827362060547,138.827362060547,138.827362060547,138.827362060547,138.827362060547,138.827362060547
53501,583.054260253906,583.054260253906,583.054260253906,583.054260253906,583.054260253906,583.054260253906
53501,-215.144653320313,-215.144653320313,-215.144653320313,-215.144653320313,-215.144653320313,-215.144653320313
53501,-138.556869506836,-138.556869506836,-138.556869506836,-138.556869506836,-138.556869506836,-138.556869506836
53501,-215.917083740234,-215.917083740234,-215.917083740234,-215.917083740234,-215.917083740234,-215.917083740234
53501,287.314636230469,287.314636230469,287.314636230469,287.314636230469,287.314636230469,287.314636230469
53501,134.256164550781,134.256164550781,134.256164550781,134.256164550781,134.256164550781,134.256164550781
53501,577.193542480469,577.193542480469,577.193542480469,577.193542480469,577.193542480469,577.193542480469
53501,-220.395278930664,-220.395278930664,-220.395278930664,-220.395278930664,-220.395278930664,-220.395278930664
53501,-138.374847412109,-138.374847412109,-138.374847412109,-138.374847412109,-138.374847412109,-138.374847412109
53501,-213.263916015625,-213.263916015625,-213.263916015625,-213.263916015625,-213.263916015625,-213.263916015625
53501,231.165481567383,231.165481567383,231.165481567383,231.165481567383,231.165481567383,231.165481567383
53501,139.532699584961,139.532699584961,139.532699584961,139.532699584961,139.532699584961,139.532699584961
53501,576.088562011719,576.088562011719,576.088562011719,576.088562011719,576.088562011719,576.088562011719
53501,-190.209396362305,-190.209396362305,-190.209396362305,-190.209396362305,-190.209396362305,-190.209396362305
53501,-143.658401489258,-143.658401489258,-143.658401489258,-143.658401489258,-143.658401489258,-143.658401489258
53501,-214.409729003906,-214.409729003906,-214.409729003906,-214.409729003906,-214.409729003906,-214.409729003906
53501,222.743057250977,222.743057250977,222.743057250977,222.743057250977,222.743057250977,222.743057250977
53501,142.137664794922,142.137664794922,142.137664794922,142.137664794922,142.137664794922,142.137664794922
53501,571.275390625,571.275390625,571.275390625,571.275390625,571.275390625,571.275390625
53501,-187.245620727539,-187.245620727539,-187.245620727539,-187.245620727539,-187.245620727539,-187.245620727539
53501,-151.14323425293,-151.14323425293,-151.14323425293,-151.14323425293,-151.14323425293,-151.14323425293
53501,-208.501800537109,-208.501800537109,-208.501800537109,-208.501800537109,-208.501800537109,-208.501800537109
53501,241.178207397461,241.178207397461,241.178207397461,241.178207397461,241.178207397461,241.178207397461
53501,137.399597167969,137.399597167969,137.399597167969,137.399597167969,137.399597167969,137.399597167969
53501,553.320129394531,553.320129394531,553.320129394531,553.320129394531,553.320129394531,553.320129394531
53501,-216.909576416016,-216.909576416016,-216.909576416016,-216.909576416016,-216.909576416016,-216.909576416016
53501,-142.410232543945,-142.410232543945,-142.410232543945,-142.410232543945,-142.410232543945,-142.410232543945
53501,-202.824203491211,-202.824203491211,-202.824203491211,-202.824203491211,-202.824203491211,-202.824203491211
53501,240.418655395508,240.418655395508,240.418655395508,240.418655395508,240.418655395508,240.418655395508
53501,138.809188842773,138.809188842773,138.809188842773,138.809188842773,138.809188842773,138.809188842773
53501,551.702575683594,551.702575683594,551.702575683594,551.702575683594,551.702575683594,551.702575683594
53501,-212.804550170898,-212.804550170898,-212.804550170898,-212.804550170898,-212.804550170898,-212.804550170898
53501,-141.645309448242,-141.645309448242,-141.645309448242,-141.645309448242,-141.645309448242,-141.645309448242
53501,-203.467987060547,-203.467987060547,-203.467987060547,-203.467987060547,-203.467987060547,-203.467987060547
53502,243.554397583008,243.554397583008,243.554397583008,243.554397583008,243.554397583008,243.554397583008
53502,137.257797241211,137.257797241211,137.257797241211,137.257797241211,137.257797241211,137.257797241211
53502,554.012634277344,554.012634277344,554.012634277344,554.012634277344,554.012634277344,554.012634277344
53502,-212.427261352539,-212.427261352539,-212.427261352539,-212.427261352539,-212.427261352539,-212.427261352539
53502,-144.087921142578,-144.087921142578,-144.087921142578,-144.087921142578,-144.087921142578,-144.087921142578
53502,-204.572723388672,-204.572723388672,-204.572723388672,-204.572723388672,-204.572723388672,-204.572723388672
53502,-213.379959106445,-213.379959106445,-213.379959106445,-213.379959106445,-213.379959106445,-213.379959106445
53502,-140.874145507813,-140.874145507813,-140.874145507813,-140.874145507813,-140.874145507813,-140.874145507813
53502,-224.093170166016,-224.093170166016,-224.093170166016,-224.093170166016,-224.093170166016,-224.093170166016
53502,249.014694213867,249.014694213867,249.014694213867,249.014694213867,249.014694213867,249.014694213867
53502,136.088760375977,136.088760375977,136.088760375977,136.088760375977,136.088760375977,136.088760375977
53502,572.212829589844,572.212829589844,572.212829589844,572.212829589844,572.212829589844,572.212829589844
53502,257.394104003906,257.394104003906,257.394104003906,257.394104003906,257.394104003906,257.394104003906
53502,139.037475585938,139.037475585938,139.037475585938,139.037475585938,139.037475585938,139.037475585938
53502,571.664489746094,571.664489746094,571.664489746094,571.664489746094,571.664489746094,571.664489746094
53502,-215.788452148438,-215.788452148438,-215.788452148438,-215.788452148438,-215.788452148438,-215.788452148438
53502,-147.078201293945,-147.078201293945,-147.078201293945,-147.078201293945,-147.078201293945,-147.078201293945
53502,-225.898895263672,-225.898895263672,-225.898895263672,-225.898895263672,-225.898895263672,-225.898895263672
53502,362.306793212891,362.306793212891,362.306793212891,362.306793212891,362.306793212891,362.306793212891
53502,150.977462768555,150.977462768555,150.977462768555,150.977462768555,150.977462768555,150.977462768555
53502,567.679992675781,567.679992675781,567.679992675781,567.679992675781,567.679992675781,567.679992675781
53502,-213.112899780273,-213.112899780273,-213.112899780273,-213.112899780273,-213.112899780273,-213.112899780273
53502,-171.635513305664,-171.635513305664,-171.635513305664,-171.635513305664,-171.635513305664,-171.635513305664
53502,-223.536483764648,-223.536483764648,-223.536483764648,-223.536483764648,-223.536483764648,-223.536483764648
53502,-186.83219909668,-186.83219909668,-186.83219909668,-186.83219909668,-186.83219909668,-186.83219909668
53502,-140.478775024414,-140.478775024414,-140.478775024414,-140.478775024414,-140.478775024414,-140.478775024414
53502,-229.019104003906,-229.019104003906,-229.019104003906,-229.019104003906,-229.019104003906,-229.019104003906
53502,216.651092529297,216.651092529297,216.651092529297,216.651092529297,216.651092529297,216.651092529297
53502,137.734375,137.734375,137.734375,137.734375,137.734375,137.734375
53502,577.041259765625,577.041259765625,577.041259765625,577.041259765625,577.041259765625,577.041259765625
53502,-187.898681640625,-187.898681640625,-187.898681640625,-187.898681640625,-187.898681640625,-187.898681640625
53502,-141.732330322266,-141.732330322266,-141.732330322266,-141.732330322266,-141.732330322266,-141.732330322266
53502,-234.022964477539,-234.022964477539,-234.022964477539,-234.022964477539,-234.022964477539,-234.022964477539
53502,220.814727783203,220.814727783203,220.814727783203,220.814727783203,220.814727783203,220.814727783203
53502,137.766952514648,137.766952514648,137.766952514648,137.766952514648,137.766952514648,137.766952514648
53502,632.535583496094,632.535583496094,632.535583496094,632.535583496094,632.535583496094,632.535583496094
53502,-189.158233642578,-189.158233642578,-189.158233642578,-189.158233642578,-189.158233642578,-189.158233642578
53502,-140.811767578125,-140.811767578125,-140.811767578125,-140.811767578125,-140.811767578125,-140.811767578125
53502,-235.030715942383,-235.030715942383,-235.030715942383,-235.030715942383,-235.030715942383,-235.030715942383
53502,228.935989379883,228.935989379883,228.935989379883,228.935989379883,228.935989379883,228.935989379883
53502,135.657104492188,135.657104492188,135.657104492188,135.657104492188,135.657104492188,135.657104492188
53502,589.125915527344,589.125915527344,589.125915527344,589.125915527344,589.125915527344,589.125915527344
53502,-193.445724487305,-193.445724487305,-193.445724487305,-193.445724487305,-193.445724487305,-193.445724487305
53502,-140.71516418457,-140.71516418457,-140.71516418457,-140.71516418457,-140.71516418457,-140.71516418457
53502,-211.529556274414,-211.529556274414,-211.529556274414,-211.529556274414,-211.529556274414,-211.529556274414
53502,298.254943847656,298.254943847656,298.254943847656,298.254943847656,298.254943847656,298.254943847656
53502,136.836135864258,136.836135864258,136.836135864258,136.836135864258,136.836135864258,136.836135864258
53502,590.580932617188,590.580932617188,590.580932617188,590.580932617188,590.580932617188,590.580932617188
53502,-218.351898193359,-218.351898193359,-218.351898193359,-218.351898193359,-218.351898193359,-218.351898193359
53502,-140.904403686523,-140.904403686523,-140.904403686523,-140.904403686523,-140.904403686523,-140.904403686523
53502,-212.383209228516,-212.383209228516,-212.383209228516,-212.383209228516,-212.383209228516,-212.383209228516
53502,226.207885742188,226.207885742188,226.207885742188,226.207885742188,226.207885742188,226.207885742188
53502,137.212600708008,137.212600708008,137.212600708008,137.212600708008,137.212600708008,137.212600708008
53502,570.654724121094,570.654724121094,570.654724121094,570.654724121094,570.654724121094,570.654724121094
53502,-188.242736816406,-188.242736816406,-188.242736816406,-188.242736816406,-188.242736816406,-188.242736816406
53502,-141.167770385742,-141.167770385742,-141.167770385742,-141.167770385742,-141.167770385742,-141.167770385742
53502,-210.00178527832,-210.00178527832,-210.00178527832,-210.00178527832,-210.00178527832,-210.00178527832
53502,226.927703857422,226.927703857422,226.927703857422,226.927703857422,226.927703857422,226.927703857422
53502,139.22135925293,139.22135925293,139.22135925293,139.22135925293,139.22135925293,139.22135925293
53502,568.418579101563,568.418579101563,568.418579101563,568.418579101563,568.418579101563,568.418579101563
53502,-194.627624511719,-194.627624511719,-194.627624511719,-194.627624511719,-194.627624511719,-194.627624511719
53502,-141.422500610352,-141.422500610352,-141.422500610352,-141.422500610352,-141.422500610352,-141.422500610352
53502,-207.901947021484,-207.901947021484,-207.901947021484,-207.901947021484,-207.901947021484,-207.901947021484
53502,248.461318969727,248.461318969727,248.461318969727,248.461318969727,248.461318969727,248.461318969727
53502,138.115280151367,138.115280151367,138.115280151367,138.115280151367,138.115280151367,138.115280151367
53502,572.9873046875,572.9873046875,572.9873046875,572.9873046875,572.9873046875,572.9873046875
53502,-214.817977905273,-214.817977905273,-214.817977905273,-214.817977905273,-214.817977905273,-214.817977905273
53502,-140.997528076172,-140.997528076172,-140.997528076172,-140.997528076172,-140.997528076172,-140.997528076172
53502,-208.936065673828,-208.936065673828,-208.936065673828,-208.936065673828,-208.936065673828,-208.936065673828
53503,-213.372589111328,-213.372589111328,-213.372589111328,-213.372589111328,-213.372589111328,-213.372589111328
53503,-143.862655639648,-143.862655639648,-143.862655639648,-143.862655639648,-143.862655639648,-143.862655639648
53503,-207.51318359375,-207.51318359375,-207.51318359375,-207.51318359375,-207.51318359375,-207.51318359375
53503,245.261489868164,245.261489868164,245.261489868164,245.261489868164,245.261489868164,245.261489868164
53503,139.778076171875,139.778076171875,139.778076171875,139.778076171875,139.778076171875,139.778076171875
53503,565.629699707031,565.629699707031,565.629699707031,565.629699707031,565.629699707031,565.629699707031
53503,241.828338623047,241.828338623047,241.828338623047,241.828338623047,241.828338623047,241.828338623047
53503,137.507827758789,137.507827758789,137.507827758789,137.507827758789,137.507827758789,137.507827758789
53503,568.571044921875,568.571044921875,568.571044921875,568.571044921875,568.571044921875,568.571044921875
53503,-212.146789550781,-212.146789550781,-212.146789550781,-212.146789550781,-212.146789550781,-212.146789550781
53503,-139.681762695313,-139.681762695313,-139.681762695313,-139.681762695313,-139.681762695313,-139.681762695313
53503,-206.71711730957,-206.71711730957,-206.71711730957,-206.71711730957,-206.71711730957,-206.71711730957
53503,241.89323425293,241.89323425293,241.89323425293,241.89323425293,241.89323425293,241.89323425293
53503,136.207916259766,136.207916259766,136.207916259766,136.207916259766,136.207916259766,136.207916259766
53503,574.66357421875,574.66357421875,574.66357421875,574.66357421875,574.66357421875,574.66357421875
53503,-210.93440246582,-210.93440246582,-210.93440246582,-210.93440246582,-210.93440246582,-210.93440246582
53503,-140.579040527344,-140.579040527344,-140.579040527344,-140.579040527344,-140.579040527344,-140.579040527344
53503,-207.594482421875,-207.594482421875,-207.594482421875,-207.594482421875,-207.594482421875,-207.594482421875
53503,284.705200195313,284.705200195313,284.705200195313,284.705200195313,284.705200195313,284.705200195313
53503,145.578430175781,145.578430175781,145.578430175781,145.578430175781,145.578430175781,145.578430175781
53503,565.147277832031,565.147277832031,565.147277832031,565.147277832031,565.147277832031,565.147277832031
53503,-218.480712890625,-218.480712890625,-218.480712890625,-218.480712890625,-218.480712890625,-218.480712890625
53503,-151.957931518555,-151.957931518555,-151.957931518555,-151.957931518555,-151.957931518555,-151.957931518555
53503,-206.188095092773,-206.188095092773,-206.188095092773,-206.188095092773,-206.188095092773,-206.188095092773
53503,226.704513549805,226.704513549805,226.704513549805,226.704513549805,226.704513549805,226.704513549805
53503,139.228576660156,139.228576660156,139.228576660156,139.228576660156,139.228576660156,139.228576660156
53503,554.964965820313,554.964965820313,554.964965820313,554.964965820313,554.964965820313,554.964965820313
53503,-188.995452880859,-188.995452880859,-188.995452880859,-188.995452880859,-188.995452880859,-188.995452880859
53503,-142.214981079102,-142.214981079102,-142.214981079102,-142.214981079102,-142.214981079102,-142.214981079102
53503,-207.666351318359,-207.666351318359,-207.666351318359,-207.666351318359,-207.666351318359,-207.666351318359
53503,232.708190917969,232.708190917969,232.708190917969,232.708190917969,232.708190917969,232.708190917969
53503,140.885559082031,140.885559082031,140.885559082031,140.885559082031,140.885559082031,140.885559082031
53503,556.537719726563,556.537719726563,556.537719726563,556.537719726563,556.537719726563,556.537719726563
53503,-190.519256591797,-190.519256591797,-190.519256591797,-190.519256591797,-190.519256591797,-190.519256591797
53503,-141.39582824707,-141.39582824707,-141.39582824707,-141.39582824707,-141.39582824707,-141.39582824707
53503,-208.438919067383,-208.438919067383,-208.438919067383,-208.438919067383,-208.438919067383,-208.438919067383
53503,251.449630737305,251.449630737305,251.449630737305,251.449630737305,251.449630737305,251.449630737305
53503,143.532943725586,143.532943725586,143.532943725586,143.532943725586,143.532943725586,143.532943725586
53503,556.166320800781,556.166320800781,556.166320800781,556.166320800781,556.166320800781,556.166320800781
53503,-215.802749633789,-215.802749633789,-215.802749633789,-215.802749633789,-215.802749633789,-215.802749633789
53503,-141.590972900391,-141.590972900391,-141.590972900391,-141.590972900391,-141.590972900391,-141.590972900391
53503,-208.518951416016,-208.518951416016,-208.518951416016,-208.518951416016,-208.518951416016,-208.518951416016
53503,258.760406494141,258.760406494141,258.760406494141,258.760406494141,258.760406494141,258.760406494141
53503,134.798965454102,134.798965454102,134.798965454102,134.798965454102,134.798965454102,134.798965454102
53503,573.900329589844,573.900329589844,573.900329589844,573.900329589844,573.900329589844,573.900329589844
53503,-216.918853759766,-216.918853759766,-216.918853759766,-216.918853759766,-216.918853759766,-216.918853759766
53503,-139.480667114258,-139.480667114258,-139.480667114258,-139.480667114258,-139.480667114258,-139.480667114258
53503,-226.36930847168,-226.36930847168,-226.36930847168,-226.36930847168,-226.36930847168,-226.36930847168
53503,341.218139648438,341.218139648438,341.218139648438,341.218139648438,341.218139648438,341.218139648438
53503,137.824600219727,137.824600219727,137.824600219727,137.824600219727,137.824600219727,137.824600219727
53503,572.741516113281,572.741516113281,572.741516113281,572.741516113281,572.741516113281,572.741516113281
53503,-215.084991455078,-215.084991455078,-215.084991455078,-215.084991455078,-215.084991455078,-215.084991455078
53503,-139.888046264648,-139.888046264648,-139.888046264648,-139.888046264648,-139.888046264648,-139.888046264648
53503,-222.022796630859,-222.022796630859,-222.022796630859,-222.022796630859,-222.022796630859,-222.022796630859
53503,237.558380126953,237.558380126953,237.558380126953,237.558380126953,237.558380126953,237.558380126953
53503,141.509796142578,141.509796142578,141.509796142578,141.509796142578,141.509796142578,141.509796142578
53503,580.442810058594,580.442810058594,580.442810058594,580.442810058594,580.442810058594,580.442810058594
53503,-189.911468505859,-189.911468505859,-189.911468505859,-189.911468505859,-189.911468505859,-189.911468505859
53503,-142.753570556641,-142.753570556641,-142.753570556641,-142.753570556641,-142.753570556641,-142.753570556641
53503,-230.917190551758,-230.917190551758,-230.917190551758,-230.917190551758,-230.917190551758,-230.917190551758
53503,213.125213623047,213.125213623047,213.125213623047,213.125213623047,213.125213623047,213.125213623047
